judet,cod_siruta,localitate,pop,localitate_clean,judet_uat,uat_cod
TELEORMAN,151978,ORAȘ ZIMNICEA,12589,orasul zimnicea,TR,4652732
TELEORMAN,152038,BĂBĂIȚA,2629,babaita,TR,4920517
TELEORMAN,151996,BALACI,1422,balaci,TR,6853244
TELEORMAN,155083,BECIU,1445,beciu,TR,16380674
TELEORMAN,155092,BEUCA,1143,beuca,TR,16380682
TELEORMAN,152083,BLEJEȘTI,3655,blejesti,TR,6853163
TELEORMAN,152127,BOGDANA,1948,bogdana,TR,5044440
TELEORMAN,152172,BOTOROAGA,4588,botoroaga,TR,6691916
TELEORMAN,152234,BRAGADIRU,3327,bragadiru,TR,6691967
TELEORMAN,152252,BRÂNCENI,2688,branceni,TR,4568446
TELEORMAN,152270,BUJORENI,935,bujoreni,TR,5655842
TELEORMAN,152314,BUJORU,1706,bujoru,TR,4920525
TELEORMAN,152332,BUZESCU,3707,buzescu,TR,4568454
TELEORMAN,152350,CĂLINEȘTI,2779,calinesti,TR,6491845
TELEORMAN,152412,CĂLMĂȚUIU,1566,calmatuiu,TR,4568586
TELEORMAN,152467,CĂLMĂȚUIU DE SUS,1732,calmatuiu de sus,TR,6853252
TELEORMAN,152500,CERVENIA,2414,cervenia,TR,4568497
TELEORMAN,152528,CIOLĂNEȘTI,2456,ciolanesti,TR,6691983
TELEORMAN,151709,CIUPERCENI,1350,ciuperceni,TR,4568560
TELEORMAN,152564,CONȚEȘTI,3012,contesti,TR,4568519
TELEORMAN,152582,COSMEȘTI,2357,cosmesti,TR,6826835
TELEORMAN,152617,CRÂNGENI,2274,crangeni,TR,6853260
TELEORMAN,152662,CRÂNGU,1366,crangu,TR,4568594
TELEORMAN,151932,CREVENICU,1300,crevenicu,TR,6691908
TELEORMAN,152724,DIDEȘTI,1134,didesti,TR,6691991
TELEORMAN,152760,DOBROTEȘTI,3845,dobrotesti,TR,6853279
TELEORMAN,155109,DRACEA,1575,dracea,TR,16367837
TELEORMAN,152797,DRĂCȘENEI,1460,dracsenei,TR,6692008
TELEORMAN,152868,DRĂGĂNEȘTI DE VEDE,1974,draganesti de vede,TR,6853287
TELEORMAN,152902,DRĂGĂNEȘTI-VLAȘCA,3698,draganesti-vlasca,TR,5296560
TELEORMAN,155118,FÂNTÂNELE,1305,fantanele,TR,16380690
TELEORMAN,155127,FRĂSINET,2148,frasinet,TR,16380712
TELEORMAN,152993,FRUMOASA,1721,frumoasa,TR,4920533
TELEORMAN,152948,FURCULEȘTI,2915,furculesti,TR,4652767
TELEORMAN,153026,GĂLĂTENI,2426,galateni,TR,6491837
TELEORMAN,153062,GRATIA,2571,gratia,TR,6691924
TELEORMAN,151736,ISLAZ,4256,islaz,TR,4652805
TELEORMAN,153106,IZVOARELE,2048,izvoarele,TR,4732572
TELEORMAN,153124,LISA,1964,lisa,TR,6691975
TELEORMAN,151763,LIȚA,2073,lita,TR,4568578
TELEORMAN,153151,LUNCA,3145,lunca,TR,4568608
TELEORMAN,153240,MĂGURA,2299,magura,TR,4652775
TELEORMAN,153277,MĂLDĂENI,3559,maldaeni,TR,6692016
TELEORMAN,153339,MÂRZĂNEȘTI,3200,marzanesti,TR,5449672
TELEORMAN,153204,MAVRODIN,2316,mavrodin,TR,4732564
TELEORMAN,153295,MERENI,2630,mereni,TR,6691932
TELEORMAN,153384,MOȘTENI,1410,mosteni,TR,6853228
TELEORMAN,151816,NANOV,3585,nanov,TR,4568420
TELEORMAN,153400,NĂSTURELU,2248,nasturelu,TR,4781141
TELEORMAN,153437,NECȘEȘTI,1017,necsesti,TR,6938065
TELEORMAN,154996,NENCIULEȘTI,2238,nenciulesti,TR,15711982
TELEORMAN,153473,OLTENI,3013,olteni,TR,6853171
TELEORMAN,153507,ORBEASCA,6472,orbeasca,TR,6853236
TELEORMAN,153543,PERETU,6090,peretu,TR,6853295
TELEORMAN,153561,PIATRA,2744,piatra,TR,4568527
TELEORMAN,153589,PIETROȘANI,2407,pietrosani,TR,4568543
TELEORMAN,153623,PLOPII-SLĂVITEȘTI,2080,plopii-slavitesti,TR,4652813
TELEORMAN,153605,PLOSCA,5015,plosca,TR,4652783
TELEORMAN,153696,POENI,2985,poeni,TR,6853180
TELEORMAN,151834,POROSCHIA,4411,poroschia,TR,4469027
TELEORMAN,155136,PURANI,1372,purani,TR,16380704
TELEORMAN,153829,PUTINEIU,2058,putineiu,TR,4568616
TELEORMAN,153865,RĂDOIEȘTI,2129,radoiesti,TR,6853309
TELEORMAN,153909,RĂSMIREȘTI,887,rasmiresti,TR,4568489
TELEORMAN,153972,SĂCENI,1011,saceni,TR,7059420
TELEORMAN,155145,SAELELE,1901,saelele,TR,16388210
TELEORMAN,153936,SALCIA,2010,salcia,TR,4568624
TELEORMAN,154308,SÂRBENI,1497,sarbeni,TR,6950735
TELEORMAN,154013,SCRIOAȘTEA,3524,scrioastea,TR,6853317
TELEORMAN,154068,SCURTU MARE,1395,scurtu mare,TR,6691959
TELEORMAN,154139,SEACA,2212,seaca,TR,4568632
TELEORMAN,154184,SEGARCEA-VALE,2660,segarcea-vale,TR,4568640
TELEORMAN,154166,SFINȚEȘTI,947,sfintesti,TR,6692024
TELEORMAN,154228,SILIȘTEA,2049,silistea,TR,6853198
TELEORMAN,154282,SILIȘTEA-GUMEȘTI,2200,silistea-gumesti,TR,6938073
TELEORMAN,154344,SLOBOZIA MÂNDRA,1358,slobozia mandra,TR,4652821
TELEORMAN,154380,SMÂRDIOASA,2117,smardioasa,TR,4920541
TELEORMAN,154415,STEJARU,1624,stejaru,TR,6692032
TELEORMAN,154497,ȘTOROBĂNEASA,2655,storobaneasa,TR,4652791
TELEORMAN,154460,SUHAIA,1879,suhaia,TR,4732580
TELEORMAN,154521,TALPA,1679,talpa,TR,6826843
TELEORMAN,154585,TĂTĂRĂȘTII DE JOS,3162,tatarastii de jos,TR,4568403
TELEORMAN,154665,TĂTĂRĂȘTII DE SUS,2781,tatarastii de sus,TR,6853210
TELEORMAN,154834,ȚIGĂNEȘTI,4012,tiganesti,TR,5296579
TELEORMAN,154736,TRAIAN,1421,traian,TR,4568659
TELEORMAN,154754,TRIVALEA-MOȘTENI,2282,trivalea-mosteni,TR,6853201
TELEORMAN,154790,TROIANUL,2424,troianul,TR,6938081
TELEORMAN,155154,UDA-CLOCOCIOV,1108,uda-clocociov,TR,16380666
TELEORMAN,154932,VÂRTOAPE,2711,vartoape,TR,6938090
TELEORMAN,154852,VEDEA,2557,vedea,TR,6826851
TELEORMAN,154914,VIIȘOARA,1438,viisoara,TR,4253774
TELEORMAN,153776,VITĂNEȘTI,2539,vitanesti,TR,4568470
TELEORMAN,154978,ZÂMBREASCA,1192,zambreasca,TR,6826860
TIMIȘ,155243,MUNICIPIUL TIMIȘOARA,250849,municipiul timisoara,TM,14756536
TIMIȘ,155350,MUNICIPIUL LUGOJ,35450,municipiul lugoj,TM,4527381
TIMIȘ,155403,ORAȘ BUZIAȘ,6834,orasul buzias,TM,2502534
TIMIȘ,156357,ORAȘ CIACOVA,5434,orasul ciacova,TM,4483889
TIMIȘ,155458,ORAȘ DETA,5670,orasul deta,TM,2503378
TIMIȘ,156801,ORAȘ FĂGET,6595,orasul faget,TM,2509958
TIMIȘ,157086,ORAȘ GĂTAIA,5473,orasul gataia,TM,4357988
TIMIȘ,155494,ORAȘ JIMBOLIA,10179,orasul jimbolia,TM,2502763
TIMIȘ,158314,ORAȘ RECAȘ,8347,orasul recas,TM,2512589
TIMIȘ,155528,ORAȘ SÂNNICOLAU MARE,10627,orasul sannicolau mare,TM,4548554
TIMIȘ,155546,BALINȚ,1489,balint,TM,4357970
TIMIȘ,155591,BANLOC,2821,banloc,TM,4357996
TIMIȘ,155662,BARA,299,bara,TM,4548589
TIMIȘ,155957,BÂRNA,1473,barna,TM,4269223
TIMIȘ,155724,BEBA VECHE,1328,beba veche,TM,5390648
TIMIȘ,155760,BECICHERECU MIC,2875,becicherecu mic,TM,4691685
TIMIȘ,155797,BELINȚ,2410,belint,TM,5517173
TIMIȘ,155840,BETHAUSEN,2908,bethausen,TM,4483927
TIMIȘ,155911,BILED,3031,biled,TM,4847432
TIMIȘ,159366,BIRDA,1819,birda,TM,16414777
TIMIȘ,156035,BOGDA,448,bogda,TM,5313327
TIMIȘ,156106,BOLDUR,2407,boldur,TM,4357945
TIMIȘ,156151,BRESTOVĂȚ,675,brestovat,TM,2512554
TIMIȘ,159516,BUCOVĂȚ,2512,bucovat,TM,23070129
TIMIȘ,156213,CĂRPINIȘ,4278,carpinis,TM,5286800
TIMIȘ,156259,CENAD,3537,cenad,TM,4358231
TIMIȘ,156277,CENEI,2760,cenei,TM,5286753
TIMIȘ,159375,CHECEA,2238,checea,TM,16544785
TIMIȘ,156311,CHEVEREȘU MARE,2369,cheveresu mare,TM,5815226
TIMIȘ,156437,COMLOȘU MARE,4892,comlosu mare,TM,4483854
TIMIȘ,156473,COȘTEIU,3815,costeiu,TM,4357953
TIMIȘ,156534,CRICIOVA,1493,criciova,TM,4357937
TIMIȘ,156589,CURTEA,1228,curtea,TM,4357856
TIMIȘ,156623,DAROVA,3074,darova,TM,4483820
TIMIȘ,156669,DENTA,2800,denta,TM,4483943
TIMIȘ,159384,DUDEȘTII NOI,3665,dudestii noi,TM,16561131
TIMIȘ,156712,DUDEȘTII VECHI,3827,dudestii vechi,TM,4483919
TIMIȘ,156767,DUMBRAVA,2512,dumbrava,TM,4712532
TIMIȘ,155261,DUMBRĂVIȚA,20014,dumbravita,TM,4663480
TIMIȘ,156927,FÂRDEA,1562,fardea,TM,4483846
TIMIȘ,159393,FIBIȘ,1795,fibis,TM,16587476
TIMIȘ,157004,FOENI,1500,foeni,TM,5517181
TIMIȘ,157031,GAVOJDIA,2719,gavojdia,TM,4483935
TIMIȘ,159400,GHILAD,2017,ghilad,TM,16500541
TIMIȘ,155289,GHIRODA,8866,ghiroda,TM,5517220
TIMIȘ,157193,GHIZELA,1113,ghizela,TM,4357880
TIMIȘ,157246,GIARMATA,6831,giarmata,TM,6049470
TIMIȘ,157273,GIERA,1131,giera,TM,4483684
TIMIȘ,155314,GIROC,22270,giroc,TM,5390613
TIMIȘ,157317,GIULVĂZ,3072,giulvaz,TM,5313386
TIMIȘ,159419,GOTTLOB,1822,gottlob,TM,16573608
TIMIȘ,159428,IECEA MARE,3111,iecea mare,TM,16517225
TIMIȘ,157362,JAMU MARE,2748,jamu mare,TM,4483676
TIMIȘ,157424,JEBEL,3781,jebel,TM,5238993
TIMIȘ,157451,LENAUHEIM,5349,lenauheim,TM,4483692
TIMIȘ,157497,LIEBLING,3358,liebling,TM,4483897
TIMIȘ,159491,LIVEZILE,1374,livezile,TM,20568677
TIMIȘ,157530,LOVRIN,2866,lovrin,TM,4914116
TIMIȘ,157736,MĂNĂȘTIUR,1649,manastiur,TM,2510235
TIMIȘ,157585,MARGINA,2074,margina,TM,2806193
TIMIȘ,157683,MAȘLOC,2236,masloc,TM,5481533
TIMIȘ,157781,MORAVIȚA,1990,moravita,TM,4358193
TIMIȘ,157834,MOȘNIȚA NOUĂ,16424,mosnita noua,TM,4548570
TIMIȘ,157898,NĂDRAG,2371,nadrag,TM,2483246
TIMIȘ,157923,NIȚCHIDORF,1483,nitchidorf,TM,4357821
TIMIȘ,157969,OHABA LUNGĂ,904,ohaba lunga,TM,4357872
TIMIȘ,158010,ORȚIȘOARA,4104,ortisoara,TM,5049919
TIMIȘ,159525,OTELEC,1657,otelec,TM,24296605
TIMIȘ,159446,PĂDURENI,2052,padureni,TM,16414785
TIMIȘ,159437,PARȚA,2351,parta,TM,16360642
TIMIȘ,158065,PECIU NOU,4931,peciu nou,TM,4358207
TIMIȘ,158109,PERIAM,4196,periam,TM,4759543
TIMIȘ,159507,PESAC,1835,pesac,TM,23062754
TIMIȘ,158136,PIETROASA,1012,pietroasa,TM,4483838
TIMIȘ,158181,PIȘCHIA,3167,pischia,TM,5481541
TIMIȘ,158243,RACOVIȚA,2924,racovita,TM,4269290
TIMIȘ,158396,REMETEA MARE,2908,remetea mare,TM,2512511
TIMIȘ,158564,SĂCĂLAZ,9223,sacalaz,TM,5439113
TIMIȘ,158449,SACOȘU TURCESC,3392,sacosu turcesc,TM,5481576
TIMIȘ,158779,ȘAG,5303,sag,TM,2506200
TIMIȘ,158653,SÂNANDREI,7137,sanandrei,TM,5390656
TIMIȘ,159464,ȘANDRA,2931,sandra,TM,16513770
TIMIȘ,158699,SÂNMIHAIU ROMÂN,8419,sanmihaiu roman,TM,5138404
TIMIȘ,158733,SÂNPETRU MARE,2680,sanpetru mare,TM,4483862
TIMIȘ,159455,SARAVALE,2610,saravale,TM,16594708
TIMIȘ,158528,SATCHINEZ,4439,satchinez,TM,6419890
TIMIȘ,158608,SECAȘ,320,secas,TM,4483900
TIMIȘ,158804,ȘTIUCA,2160,stiuca,TM,4357961
TIMIȘ,158859,TEREMIA MARE,3603,teremia mare,TM,4527403
TIMIȘ,158895,TOMEȘTI,1879,tomesti,TM,4357864
TIMIȘ,159473,TOMNATIC,3106,tomnatic,TM,16590331
TIMIȘ,158966,TOPOLOVĂȚU MARE,2576,topolovatu mare,TM,4691677
TIMIȘ,159035,TORMAC,2852,tormac,TM,4483790
TIMIȘ,159071,TRAIAN VUIA,2130,traian vuia,TM,4357848
TIMIȘ,159142,UIVAR,2471,uivar,TM,9640615
TIMIȘ,159482,VĂLCANI,1225,valcani,TM,17513000
TIMIȘ,159213,VARIAȘ,5293,varias,TM,4483870
TIMIȘ,159259,VICTOR VLAD DELAMARINA,2467,victor vlad delamarina,TM,4548520
TIMIȘ,159339,VOITEG,2309,voiteg,TM,2516033
TULCEA,159614,MUNICIPIUL TULCEA,65624,municipiul tulcea,TL,4321429
TULCEA,159650,ORAȘ BABADAG,9213,orasul babadag,TL,4508533
TULCEA,159687,ORAȘ ISACCEA,4408,orasul isaccea,TL,3721907
TULCEA,159730,ORAȘ MĂCIN,7248,orasul macin,TL,3839156
TULCEA,159767,ORAȘ SULINA,3118,orasul sulina,TL,4321410
TULCEA,159785,BAIA,4161,baia,TL,4794109
TULCEA,159847,BEIDAUD,1599,beidaud,TL,4508622
TULCEA,161552,BEȘTEPE,1510,bestepe,TL,16363398
TULCEA,159883,C.A. ROSETTI,636,c.a. rosetti,TL,4793910
TULCEA,159945,CARCALIU,2136,carcaliu,TL,4994727
TULCEA,159963,CASIMCEA,2555,casimcea,TL,4508800
TULCEA,160092,CEAMURLIA DE JOS,2122,ceamurlia de jos,TL,4508630
TULCEA,160047,CEATALCHIOI,531,ceatalchioi,TL,4508746
TULCEA,160127,CERNA,3051,cerna,TL,4794052
TULCEA,160172,CHILIA VECHE,1728,chilia veche,TL,4508738
TULCEA,160225,CIUCUROVA,1725,ciucurova,TL,4508592
TULCEA,160261,CRIȘAN,1092,crisan,TL,4508860
TULCEA,160305,DĂENI,1772,daeni,TL,4794087
TULCEA,160323,DOROBANȚU,1202,dorobantu,TL,4793901
TULCEA,160387,FRECĂȚEI,3415,frecatei,TL,4508657
TULCEA,160430,GRECI,4692,greci,TL,4793960
TULCEA,160458,GRINDU,1271,grindu,TL,4794010
TULCEA,160476,HAMCEARCA,1334,hamcearca,TL,4793987
TULCEA,160528,HORIA,1256,horia,TL,4793995
TULCEA,161525,I.C.BRĂTIANU,1143,i.c.bratianu,TL,4794036
TULCEA,160564,IZVOARELE,1760,izvoarele,TL,4508568
TULCEA,160617,JIJILA,4834,jijila,TL,4508690
TULCEA,160644,JURILOVCA,3694,jurilovca,TL,4793952
TULCEA,160680,LUNCAVIȚA,3536,luncavita,TL,4508576
TULCEA,160724,MAHMUDIA,2163,mahmudia,TL,4794060
TULCEA,160779,MALIUC,813,maliuc,TL,4508711
TULCEA,160831,MIHAI BRAVU,2245,mihai bravu,TL,4794044
TULCEA,160877,MIHAIL KOGĂLNICEANU,2736,mihail kogalniceanu,TL,4508770
TULCEA,160911,MURIGHIOL,2959,murighiol,TL,4793979
TULCEA,160993,NALBANT,2113,nalbant,TL,4508681
TULCEA,161035,NICULIȚEL,3774,niculitel,TL,4508762
TULCEA,161053,NUFĂRU,2644,nufaru,TL,4508720
TULCEA,161106,OSTROV,1764,ostrov,TL,4794079
TULCEA,161133,PARDINA,489,pardina,TL,4508835
TULCEA,161151,PECENEAGA,1465,peceneaga,TL,4793944
TULCEA,161179,SARICHIOI,5226,sarichioi,TL,4508614
TULCEA,161231,SFÂNTU GHEORGHE,639,sfantu gheorghe,TL,4793880
TULCEA,161259,SLAVA CERCHEZĂ,1962,slava cercheza,TL,4994700
TULCEA,161286,SMÂRDAN,960,smardan,TL,4793898
TULCEA,161302,SOMOVA,4878,somova,TL,4508649
TULCEA,161348,STEJARU,1242,stejaru,TL,4508673
TULCEA,161384,TOPOLOG,3958,topolog,TL,4508584
TULCEA,161464,TURCOAIA,2822,turcoaia,TL,4793936
TULCEA,161543,VĂCĂRENI,1956,vacareni,TL,15996227
TULCEA,161482,VALEA NUCARILOR,2892,valea nucarilor,TL,4508789
TULCEA,161561,VALEA TEILOR,1289,valea teilor,TL,17590461
VASLUI,161945,MUNICIPIUL VASLUI,63035,municipiul vaslui,VS,3337532
VASLUI,161794,MUNICIPIUL BÂRLAD,52475,municipiul barlad,VS,4539912
VASLUI,161829,MUNICIPIUL HUȘI,25045,municipiul husi,VS,3602736
VASLUI,164981,ORAȘ MURGENI,6853,orasul murgeni,VS,3337710
VASLUI,161856,ORAȘ NEGREȘTI,7530,orasul negresti,VS,13407333
VASLUI,162014,ALBEȘTI,2330,albesti,VS,4359431
VASLUI,162069,ALEXANDRU VLAHUȚĂ,1333,alexandru vlahuta,VS,3394139
VASLUI,162149,ARSURA,1416,arsura,VS,3552077
VASLUI,162327,BĂCANI,2716,bacani,VS,3394120
VASLUI,162381,BĂCEȘTI,4293,bacesti,VS,3337621
VASLUI,162452,BĂLTENI,1585,balteni,VS,4359385
VASLUI,162194,BANCA,4991,banca,VS,4446708
VASLUI,162498,BEREZENI,4487,berezeni,VS,3552085
VASLUI,162559,BLĂGEȘTI,1178,blagesti,VS,3394260
VASLUI,162595,BOGDANA,1313,bogdana,VS,4359407
VASLUI,162693,BOGDĂNEȘTI,3369,bogdanesti,VS,4446686
VASLUI,162791,BOGDĂNIȚA,1292,bogdanita,VS,3764142
VASLUI,162871,BOȚEȘTI,1736,botesti,VS,3337729
VASLUI,162924,BUNEȘTI-AVEREȘTI,2088,bunesti-averesti,VS,7160149
VASLUI,167268,CIOCANI,1573,ciocani,VS,16368344
VASLUI,163002,CODĂEȘTI,3912,codaesti,VS,3337613
VASLUI,163057,COROIEȘTI,1593,coroiesti,VS,3394090
VASLUI,163137,COSTEȘTI,2477,costesti,VS,3394236
VASLUI,167277,COZMEȘTI,1840,cozmesti,VS,16670635
VASLUI,163208,CREȚEȘTI,1620,cretesti,VS,3667921
VASLUI,163253,DĂNEȘTI,1723,danesti,VS,4627313
VASLUI,163324,DELENI,1837,deleni,VS,3394252
VASLUI,163379,DELEȘTI,1861,delesti,VS,3337664
VASLUI,164277,DIMITRIE CANTEMIR,2198,dimitrie cantemir,VS,3394295
VASLUI,167286,DODEȘTI,1544,dodesti,VS,16368328
VASLUI,163486,DRAGOMIREȘTI,4389,dragomiresti,VS,4226494
VASLUI,163618,DRÂNCENI,3956,dranceni,VS,3394333
VASLUI,163681,DUDA-EPURENI,3324,duda-epureni,VS,3394350
VASLUI,163734,DUMEȘTI,2963,dumesti,VS,4446619
VASLUI,163789,EPURENI,2542,epureni,VS,3394112
VASLUI,163832,FĂLCIU,3731,falciu,VS,4540003
VASLUI,167295,FEREȘTI,1871,feresti,VS,16476761
VASLUI,167231,FRUNTIȘENI,1636,fruntiseni,VS,16368336
VASLUI,163903,GĂGEȘTI,1843,gagesti,VS,3552050
VASLUI,164062,GÂRCENI,2204,garceni,VS,4359652
VASLUI,163967,GHERGHEȘTI,2066,gherghesti,VS,4975970
VASLUI,164133,GRIVIȚA,3288,grivita,VS,3394074
VASLUI,164197,HOCENI,2237,hoceni,VS,3394309
VASLUI,164339,IANA,3635,iana,VS,3394325
VASLUI,167222,IBĂNEȘTI,1317,ibanesti,VS,16146798
VASLUI,164393,IVĂNEȘTI,3857,ivanesti,VS,4446627
VASLUI,164543,IVEȘTI,2433,ivesti,VS,3394082
VASLUI,164598,LAZA,2975,laza,VS,3337672
VASLUI,164687,LIPOVĂȚ,4024,lipovat,VS,3394244
VASLUI,164749,LUNCA BANULUI,3232,lunca banului,VS,3394368
VASLUI,164829,MĂLUȘTENI,1802,malusteni,VS,3394279
VASLUI,164892,MICLEȘTI,2143,miclesti,VS,3337605
VASLUI,164936,MUNTENII DE JOS,4090,muntenii de jos,VS,3337702
VASLUI,167302,MUNTENII DE SUS,2866,muntenii de sus,VS,16476770
VASLUI,165069,OLTENEȘTI,2108,oltenesti,VS,3337737
VASLUI,165130,OȘEȘTI,2870,osesti,VS,3337656
VASLUI,165185,PĂDURENI,3436,padureni,VS,3394341
VASLUI,165274,PERIENI,3580,perieni,VS,4540020
VASLUI,167311,POCHIDIA,1575,pochidia,VS,16396425
VASLUI,165416,POGANA,3007,pogana,VS,3552069
VASLUI,167259,POGONEȘTI,1430,pogonesti,VS,16309070
VASLUI,165336,POIENEȘTI,2472,poienesti,VS,4539971
VASLUI,165470,PUIEȘTI,4121,puiesti,VS,3394317
VASLUI,165611,PUNGEȘTI,2840,pungesti,VS,4359393
VASLUI,167320,PUȘCAȘI,3501,puscasi,VS,16404196
VASLUI,167240,RAFAILA,1563,rafaila,VS,16380780
VASLUI,165719,REBRICEA,3100,rebricea,VS,3394228
VASLUI,165817,ROȘIEȘTI,2726,rosiesti,VS,5117550
VASLUI,165899,SOLEȘTI,3114,solesti,VS,3337583
VASLUI,165979,STĂNILEȘTI,5006,stanilesti,VS,3552093
VASLUI,166057,ȘTEFAN CEL MARE,2999,stefan cel mare,VS,3552042
VASLUI,166137,ȘULETEA,2066,suletea,VS,3394287
VASLUI,166235,TĂCUTA,2748,tacuta,VS,4446597
VASLUI,166182,TANACU,1724,tanacu,VS,4446589
VASLUI,166315,TĂTĂRĂNI,1925,tatarani,VS,4627321
VASLUI,166413,TODIREȘTI,2958,todiresti,VS,3337630
VASLUI,166529,TUTOVA,2952,tutova,VS,4446678
VASLUI,166636,VĂLENI,3945,valeni,VS,4226478
VASLUI,166672,VETRIȘOAIA,2638,vetrisoaia,VS,4627330
VASLUI,166707,VIIȘOARA,1535,viisoara,VS,4446694
VASLUI,166770,VINDEREI,3706,vinderei,VS,3394104
VASLUI,166869,VOINEȘTI,3283,voinesti,VS,3602779
VASLUI,166985,VULTUREȘTI,2031,vulturesti,VS,3337648
VASLUI,167035,VUTCANI,1527,vutcani,VS,3337680
VASLUI,167071,ZĂPODENI,3743,zapodeni,VS,3337699
VASLUI,167179,ZORLENI,8804,zorleni,VS,3552107
VÂLCEA,167473,MUNICIPIUL RÂMNICU VÂLCEA,93151,municipiul ramnicu valcea,VL,2540813
VÂLCEA,167981,MUNICIPIUL DRĂGĂȘANI,15617,municipiul dragasani,VL,2573829
VÂLCEA,168372,ORAȘ BĂBENI,7570,orasul babeni,VL,2541177
VÂLCEA,167641,ORAȘ BĂILE GOVORA,2158,orasul baile govora,VL,2541827
VÂLCEA,167696,ORAȘ BĂILE OLĂNEȘTI,3750,orasul baile olanesti,VL,2541215
VÂLCEA,168452,ORAȘ BĂLCEȘTI,4235,orasul balcesti,VL,2541720
VÂLCEA,168602,ORAȘ BERBEȘTI,4231,orasul berbesti,VL,2541355
VÂLCEA,167794,ORAȘ BREZOI,5696,orasul brezoi,VL,2541894
VÂLCEA,167909,ORAȘ CĂLIMĂNEȘTI,7348,orasul calimanesti,VL,2541630
VÂLCEA,168041,ORAȘ HOREZU,6467,orasul horezu,VL,2541479
VÂLCEA,168130,ORAȘ OCNELE MARI,3134,orasul ocnele mari,VL,2540899
VÂLCEA,168229,ALUNU,3733,alunu,VL,2541363
VÂLCEA,168309,AMĂRĂȘTI,1530,amarasti,VL,2573888
VÂLCEA,168559,BĂRBĂTEȘTI,2853,barbatesti,VL,2541843
VÂLCEA,168675,BERISLĂVEȘTI,2418,berislavesti,VL,2541649
VÂLCEA,168755,BOIȘOARA,967,boisoara,VL,2541657
VÂLCEA,168791,BUDEȘTI,6652,budesti,VL,2574085
VÂLCEA,168880,BUJORENI,5305,bujoreni,VL,2541010
VÂLCEA,168960,BUNEȘTI,2438,bunesti,VL,2541819
VÂLCEA,169119,CÂINENI,2484,caineni,VL,2541681
VÂLCEA,169039,CERNIȘOARA,3298,cernisoara,VL,2541444
VÂLCEA,169182,COPĂCENI,2468,copaceni,VL,2541452
VÂLCEA,169253,COSTEȘTI,2738,costesti,VL,2541509
VÂLCEA,169306,CREȚENI,1934,creteni,VL,2573870
VÂLCEA,169351,DĂEȘTI,2966,daesti,VL,2540651
VÂLCEA,169404,DĂNICEI,1667,danicei,VL,2574190
VÂLCEA,174502,DICULEȘTI,1684,diculesti,VL,16379238
VÂLCEA,169547,DRĂGOEȘTI,1724,dragoesti,VL,2573861
VÂLCEA,169681,FÂRTĂȚEȘTI,3262,fartatesti,VL,2541592
VÂLCEA,169583,FĂUREȘTI,1224,fauresti,VL,2541738
VÂLCEA,169896,FRÂNCEȘTI,4989,francesti,VL,2541100
VÂLCEA,169994,GALICEA,3268,galicea,VL,2541118
VÂLCEA,170097,GHIOROIU,1344,ghioroiu,VL,2539487
VÂLCEA,170168,GLĂVILE,1514,glavile,VL,2573853
VÂLCEA,170220,GOLEȘTI,2549,golesti,VL,2541002
VÂLCEA,170346,GRĂDIȘTEA,2332,gradistea,VL,2541320
VÂLCEA,170444,GUȘOENI,1161,gusoeni,VL,2573845
VÂLCEA,170514,IONEȘTI,3762,ionesti,VL,2573837
VÂLCEA,174511,LĂCUSTENI,1196,lacusteni,VL,16404161
VÂLCEA,170685,LĂDEȘTI,1563,ladesti,VL,2541487
VÂLCEA,170612,LALOȘU,2164,lalosu,VL,2541711
VÂLCEA,170792,LĂPUȘATA,1859,lapusata,VL,2541495
VÂLCEA,170872,LIVEZI,2014,livezi,VL,2541371
VÂLCEA,170952,LUNGEȘTI,3149,lungesti,VL,2573900
VÂLCEA,171101,MĂCIUCA,1545,maciuca,VL,2541584
VÂLCEA,171209,MĂDULARI,1197,madulari,VL,2573896
VÂLCEA,171021,MALAIA,1639,malaia,VL,2989686
VÂLCEA,171272,MĂLDĂREȘTI,1715,maldaresti,VL,2541541
VÂLCEA,171067,MATEEȘTI,2898,mateesti,VL,2541347
VÂLCEA,171325,MIHĂEȘTI,6799,mihaesti,VL,2541835
VÂLCEA,171469,MILCOIU,1083,milcoiu,VL,2540660
VÂLCEA,174520,MITROFANI,800,mitrofani,VL,16356722
VÂLCEA,171539,MUEREASCA,2063,muereasca,VL,2540678
VÂLCEA,171628,NICOLAE BĂLCESCU,3253,nicolae balcescu,VL,2540627
VÂLCEA,171806,OLANU,2501,olanu,VL,2573969
VÂLCEA,171879,ORLEȘTI,2562,orlesti,VL,2573950
VÂLCEA,171931,OTEȘANI,2275,otesani,VL,2541533
VÂLCEA,171995,PĂUȘEȘTI,2349,pausesti,VL,2541851
VÂLCEA,172082,PĂUȘEȘTI-MĂGLAȘI,3929,pausesti-maglasi,VL,2540643
VÂLCEA,172153,PERIȘANI,1844,perisani,VL,2541703
VÂLCEA,172279,PESCEANA,1317,pesceana,VL,2573942
VÂLCEA,172340,PIETRARI,2647,pietrari,VL,2574093
VÂLCEA,172377,POPEȘTI,2857,popesti,VL,2541126
VÂLCEA,172457,PRUNDENI,3277,prundeni,VL,2573934
VÂLCEA,172509,RACOVIȚA,1684,racovita,VL,2541673
VÂLCEA,172581,ROEȘTI,1942,roesti,VL,2541460
